"time","scheduled_arrivals","actual_arrivals","scheduled_departures","actual_departures","freq_config","tmpf","dwpf","relh","drct","sknt","alti","vsby","ceiling","wind_gust","ifr","lifr","ts","ra","headwind_10","crosswind_10","horario_local","dia_do_mes","mes"
2022-10-18 04:30:00,3,4,0,2,"10R|10L",64.4,59.9,85.355,155,5.5,30.12,6.21,1050,0,0,0,0,0,-2.8327094120053,-4.71442015386162,4.5,18,10
2022-10-18 04:45:00,2,4,2,1,"10R|10L",64.4,59.45,83.9875,147.5,5.25,30.12,6.21,1025,0,0,0,0,0,-3.2682018423475,-4.10869282347517,4.75,18,10
2022-10-18 05:00:00,6,4,1,2,"10R|10L",64.4,59,82.62,140,5,30.12,6.21,1000,0,0,0,0,0,-3.59669900169326,-3.47329185229499,5,18,10
2022-10-18 05:15:00,4,4,3,0,"10R|10L",64.4,59.45,83.9875,140,5.25,30.1275,6.21,975,0,0,0,0,0,-3.77653395177792,-3.64695644490974,5.25,18,10
2022-10-18 05:30:00,5,6,3,3,"10R|10L",64.4,59.9,85.355,140,5.5,30.135,6.21,950,0,0,0,0,0,-3.95636890186258,-3.82062103752448,5.5,18,10
2022-10-18 05:45:00,4,8,2,3,"10R|10L",64.4,60.35,86.7225,140,5.75,30.1425,6.21,925,0,0,0,0,0,-4.13620385194724,-3.99428563013923,5.75,18,10
2022-10-18 06:00:00,5,9,6,5,"10R|10L",64.4,60.8,88.09,140,6,30.15,6.21,900,0,1,0,0,0,-4.31603880203191,-4.16795022275398,6,18,10
2022-10-18 06:15:00,7,6,2,1,"10R|10L",64.4,60.8,88.09,130,6,30.15,6.21,950,0,1,0,0,0,-4.97422543533025,-3.35515742082448,6.25,18,10
2022-10-18 06:30:00,4,5,5,3,"10R|10L",64.4,60.8,88.09,120,6,30.15,6.21,1000,0,1,0,0,0,-5.48127274585561,-2.4404198584548,6.5,18,10
2022-10-18 06:45:00,5,4,2,6,"10R|10L",64.4,60.8,88.09,110,6,30.15,6.21,1050,0,1,0,0,0,-5.82177435765598,-1.45153137359801,6.75,18,10
2022-10-18 07:00:00,6,7,3,5,"10R|10L",64.4,60.8,88.09,100,6,30.15,6.21,1100,0,0,0,0,0,-5.98538430155894,-0.418538842464752,7,18,10
2022-10-18 07:15:00,3,5,7,5,"10R|10L",64.4,61.25,89.5375,100,6,30.1575,5.9,1025,0,0,0,0,0,-5.98538430155894,-0.418538842464752,7.25,18,10
2022-10-18 07:30:00,6,7,7,8,"10R|10L",64.4,61.7,90.985,100,6,30.165,5.59,950,0,0,0,0,0,-5.98538430155894,-0.418538842464752,7.5,18,10
2022-10-18 07:45:00,4,2,8,7,"10R|10L",64.4,62.15,92.4325,100,6,30.1725,5.28,875,0,0,0,0,0,-5.98538430155894,-0.418538842464752,7.75,18,10
2022-10-18 08:00:00,5,3,6,5,"10R|10L",64.4,62.6,93.88,100,6,30.18,4.97,800,0,1,0,0,0,-5.98538430155894,-0.418538842464752,8,18,10
2022-10-18 08:15:00,7,8,7,7,"10R|10L",64.4,62.6,93.88,97.5,5.25,30.18,4.505,775,0,1,0,0,0,-5.24820095612168,-0.137428978616334,8.25,18,10
2022-10-18 08:30:00,6,6,4,8,"10R|10L",64.4,62.6,93.88,95,4.5,30.18,4.04,750,0,1,0,0,0,-4.49931462820376,0.0785358289677758,8.5,18,10
2022-10-18 08:45:00,8,2,2,4,"10R|10L",64.4,62.6,93.88,92.5,3.75,30.18,3.575,725,0,1,0,0,0,-3.743005494082,0.228932023255713,8.75,18,10
2022-10-18 09:00:00,1,4,0,3,"10R|10L",64.4,62.6,93.88,90,3,30.18,3.11,700,0,1,0,0,0,-2.98356568610482,0.31358538980296,9,18,10
2022-10-18 09:15:00,4,3,8,3,"10R|10L",64.85,62.6,92.455,92.5,3.5,30.18,3.885,750,0,1,0,0,0,-3.49347179447653,0.213669888371999,9.25,18,10
2022-10-18 09:30:00,3,2,9,5,"10R|10L",65.3,62.6,91.03,95,4,30.18,4.66,800,0,1,0,0,0,-3.99939078062557,0.069809625749134,9.5,18,10
2022-10-18 09:45:00,2,3,7,9,"10R|10L",65.75,62.6,89.605,97.5,4.5,30.18,5.435,850,0,1,0,0,0,-4.49845796239001,-0.117796267385429,9.75,18,10
2022-10-18 10:00:00,1,1,5,8,"10R|10L",66.2,62.6,88.18,100,5,30.18,6.21,900,0,1,0,0,0,-4.98782025129912,-0.348782368720627,10,18,10
2022-10-18 10:15:00,3,3,5,6,"10R|10L",66.65,62.6,86.85,107.5,5,30.18,6.21,1050,0,1,0,0,0,-4.89962352310415,-0.996839672085986,10.25,18,10
2022-10-18 10:30:00,0,4,7,4,"10R|10L",67.1,62.6,85.52,115,5,30.18,6.21,1200,0,1,0,0,0,-4.72759287799658,-1.62784077228578,10.5,18,10
2022-10-18 10:45:00,4,2,3,5,"10R|10L",67.55,62.6,84.19,122.5,5,30.18,6.21,1350,0,1,0,0,0,-4.47467180801013,-2.23098906554904,10.75,18,10
2022-10-18 11:00:00,1,6,2,3,"10R|10L",68,62.6,82.86,130,5,30.18,6.21,1500,0,0,0,0,0,-4.14518786277521,-2.79596451735373,11,18,10
2022-10-18 11:15:00,5,4,0,4,"10R|10L",67.55,62.6,84.19,147.5,5.25,30.1875,5.3575,1350,0,0,0,0,0,-3.2682018423475,-4.10869282347517,11.25,18,10
2022-10-18 11:30:00,4,5,1,0,"10R|10L",67.1,62.6,85.52,165,5.5,30.195,4.505,1200,0,0,0,0,0,-1.97102372249915,-5.13469234573461,11.5,18,10
2022-10-18 11:45:00,4,4,2,1,"10R|10L",66.65,62.6,86.85,182.5,5.75,30.2025,3.6525,1050,0,0,0,0,0,-0.351029102325427,-5.73927509092573,11.75,18,10
2022-10-18 12:00:00,5,2,3,1,"10R|10L",66.2,62.6,88.18,200,6,30.21,2.8,900,0,1,0,0,1,1.45153137359801,-5.82177435765598,12,18,10
2022-10-18 12:15:00,4,2,5,6,"28L|28R",65.75,63.05,91.135,192.5,5.75,30.2025,3.0325,900,0,1,0,0,1,0.650918479165464,-5.71303817014038,12.25,18,10
2022-10-18 12:30:00,2,1,3,4,"28L|28R",65.3,63.5,94.09,185,5.5,30.195,3.265,900,0,1,0,0,1,-0.0959882354050586,-5.49916232336015,12.5,18,10
2022-10-18 12:45:00,1,2,1,3,"28L|28R",64.85,63.95,97.045,177.5,5.25,30.1875,3.4975,900,0,1,0,0,1,-0.775999408430457,-5.19233328265006,12.75,18,10
2022-10-18 13:00:00,1,3,4,3,"28L|28R",64.4,64.4,100,170,5,30.18,3.73,900,0,1,0,0,1,-1.378186779085,-4.80630847969159,13,18,10
2022-10-18 13:15:00,6,6,1,3,"28L|28R",64.85,63.95,97.045,170,4.75,30.18,4.35,1000,0,1,0,0,1,-1.30927744013075,-4.56599305570701,13.25,18,10
2022-10-18 13:30:00,8,6,3,1,"28L|28R",65.3,63.5,94.09,170,4.5,30.18,4.97,1100,0,1,0,0,1,-1.2403681011765,-4.32567763172244,13.5,18,10
2022-10-18 13:45:00,9,6,3,2,"28L|28R",65.75,63.05,91.135,170,4.25,30.18,5.59,1200,0,1,0,0,1,-1.17145876222225,-4.08536220773786,13.75,18,10
2022-10-18 14:00:00,6,7,1,3,"28L|28R",66.2,62.6,88.18,170,4,30.18,6.21,1300,0,0,0,0,0,-1.102549423268,-3.84504678375328,14,18,10
2022-10-18 14:15:00,6,6,4,1,"28L|28R",66.2,62.6,88.18,172.5,4.25,30.1725,6.21,1300,0,0,0,0,0,-0.992142796387598,-4.13257216169012,14.25,18,10
2022-10-18 14:30:00,3,6,5,3,"28L|28R",66.2,62.6,88.18,175,4.5,30.165,6.21,1300,0,0,0,0,0,-0.858640479194452,-4.41732232551449,14.5,18,10
2022-10-18 14:45:00,3,6,10,4,"28L|28R",66.2,62.6,88.18,177.5,4.75,30.1575,6.21,1300,0,0,0,0,0,-0.702094702865651,-4.69782535096911,14.75,18,10
2022-10-18 15:00:00,5,4,8,4,"28L|28R",66.2,62.6,88.18,180,5,30.15,6.21,1300,0,0,0,0,0,-0.522642316338267,-4.97260947684137,15,18,10
2022-10-18 15:15:00,4,5,5,6,"28L|28R",66.2,62.15,86.82,172.5,5,30.15,6.21,1300,0,0,0,0,0,-1.16722681927953,-4.86184960198838,15.25,18,10
2022-10-18 15:30:00,1,2,7,8,"28P|28R",66.2,61.7,85.46,165,5,30.15,6.21,1300,0,0,0,0,0,-1.7918397477265,-4.66790213248601,15.5,18,10
2022-10-18 15:45:00,1,4,5,7,"28L|28R",66.2,61.25,84.1,157.5,5,30.15,6.21,1300,0,0,0,0,0,-2.38579380129804,-4.39408556330983,15.75,18,10
2022-10-18 16:00:00,3,4,4,5,"28L|28R",66.2,60.8,82.74,150,5,30.15,6.21,1300,0,0,0,0,0,-2.93892626146237,-4.04508497187474,16,18,10
2022-10-18 16:15:00,5,5,2,9,"28L|28R",66.2,60.8,82.74,152.5,4.75,30.15,6.21,1300,0,0,0,0,0,-2.62170068023228,-3.96095765481905,16.25,18,10
2022-10-18 16:30:00,3,3,2,9,"28L|28R",66.2,60.8,82.74,155,4.5,30.15,6.21,1300,0,0,0,0,0,-2.31767133709524,-3.85725285315951,16.5,18,10
2022-10-18 16:45:00,3,3,1,3,"28L|28R",66.2,60.8,82.74,157.5,4.25,30.15,6.21,1300,0,0,0,0,0,-2.02792473110334,-3.73497272881335,16.75,18,10
2022-10-18 17:00:00,6,4,3,1,"28L|28R",66.2,60.8,82.74,160,4,30.15,6.21,1300,0,0,0,0,0,-1.75348458715631,-3.59517618519667,17,18,10
2022-10-18 17:15:00,5,5,5,5,"28L|28R",65.75,60.8,84.0775,147.5,4,30.15,6.21,1250,0,0,0,0,0,-2.49005854655048,-3.13043262740966,17.25,18,10
2022-10-18 17:30:00,3,5,3,3,"28L|28R",65.3,60.8,85.415,135,4,30.15,6.21,1200,0,0,0,0,0,-3.10858384582788,-2.51728156419935,17.5,18,10
2022-10-18 17:45:00,2,3,4,7,"28L|28R",64.85,60.8,86.7525,122.5,4,30.15,6.21,1150,0,0,0,0,0,-3.5797374464081,-1.78479125243924,17.75,18,10
2022-10-18 18:00:00,3,4,4,4,"28L|28R",64.4,60.8,88.09,110,4,30.15,6.21,1100,0,0,0,0,1,-3.88118290510399,-0.967687582398671,18,18,10
2022-10-18 18:15:00,1,5,6,3,"10R|10L",64.4,60.8,88.09,105,4.5,30.1575,6.21,1100,0,0,0,0,1,-4.44459753267812,-0.703955092681039,18.25,18,10
2022-10-18 18:30:00,4,2,6,7,"10R|10L",64.4,60.8,88.09,100,5,30.165,6.21,1100,0,0,0,0,1,-4.98782025129912,-0.348782368720627,18.5,18,10
2022-10-18 18:45:00,3,6,2,3,"10R|10L",64.4,60.8,88.09,95,5.5,30.1725,6.21,1100,0,0,0,0,1,-5.49916232336015,0.0959882354050593,18.75,18,10
2022-10-18 19:00:00,5,2,4,4,"10R|10L",64.4,60.8,88.09,90,6,30.18,6.21,1100,0,0,0,0,0,-5.96713137220964,0.627170779605921,19,18,10
2022-10-18 19:15:00,3,4,1,2,"10R|10L",64.4,60.8,88.09,82.5,7,30.18,6.21,1050,0,0,0,0,0,-6.80658944278374,1.63411754699134,19.25,18,10
2022-10-18 19:30:00,7,5,2,5,"10R|10L",64.4,60.8,88.09,75,8,30.18,6.21,1000,0,0,0,0,0,-7.46864341197761,2.8669435963624,19.5,18,10
2022-10-18 19:45:00,5,6,1,4,"10R|10L",64.4,60.8,88.09,67.5,9,30.18,6.21,950,0,0,0,0,0,-7.90935401395769,4.29442884233648,19.75,18,10
2022-10-18 20:00:00,7,6,3,2,"10R|10L",64.4,60.8,88.09,60,10,30.18,6.21,900,0,1,0,0,0,-8.09016994374947,5.87785252292473,20,18,10
2022-10-18 20:15:00,7,5,2,4,"10R|10L",64.4,60.8,88.09,60,8.5,30.18,6.21,4450,0,1,0,0,0,-6.87664445218705,4.99617464448602,20.25,18,10
2022-10-18 20:30:00,4,4,4,1,"10R|10L",64.4,60.8,88.09,56.6666666666667,6.66666666666667,30.19,6.21,8000,0,0,0,0,0,-5.15647728489309,4.22553978265807,20.5,18,10
2022-10-18 20:45:00,3,7,5,5,"10R|10L",64.4,60.8,88.09,53.3333333333333,6.33333333333333,30.2,6.21,8000,0,0,0,0,0,-4.65695705104558,4.2923026612563,20.75,18,10
2022-10-18 21:00:00,7,7,4,3,"10R|10L",64.4,60.8,88.09,50,6,30.21,6.21,8000,0,0,0,0,0,-4.16795022275398,4.31603880203191,21,18,10
2022-10-18 21:15:00,6,8,9,6,"10R|10L",64.4,60.8,88.09,55,6.25,30.21,6.21,30999.75,0,0,0,0,0,-4.71693487639233,4.10036893119067,21.25,18,10
2022-10-18 21:30:00,6,7,8,4,"10R|10L",64.4,60.8,88.09,60,6.5,30.21,6.21,53999.5,0,0,0,0,0,-5.25861046343716,3.82060413990108,21.5,18,10
2022-10-18 21:45:00,6,6,9,5,"10R|10L",64.4,60.8,88.09,65,6.75,30.21,6.21,76999.25,0,0,0,0,0,-5.78587927973926,3.47650700564287,21.75,18,10
2022-10-18 22:00:00,4,2,6,7,"10R|10L",64.4,60.8,88.09,70,7,30.21,6.21,99999,0,0,0,0,0,-6.29155832409417,3.06859802752354,22,18,10
2022-10-18 22:15:00,1,3,6,9,"10R|10L",63.95,61.25,91.0675,70,7.25,30.2025,6.21,77499.25,0,0,0,0,0,-6.51625683566896,3.17819081422081,22.25,18,10
2022-10-18 22:30:00,2,1,3,9,"10R|10L",63.5,61.7,94.045,70,7.5,30.195,6.21,54999.5,0,0,0,0,0,-6.74095534724375,3.28778360091808,22.5,18,10
2022-10-18 22:45:00,2,3,8,7,"10R|10L",63.05,62.15,97.0225,70,7.75,30.1875,6.21,32499.75,0,0,0,0,0,-6.96565385881854,3.39737638761535,22.75,18,10
2022-10-18 23:00:00,1,1,8,7,"10R|10L",62.6,62.6,100,70,8,30.18,6.21,10000,0,0,0,0,0,-7.19035237039334,3.50696917431262,23,18,10
2022-10-18 23:15:00,4,3,4,8,"10R|10L",62.6,62.6,100,70,8.25,30.1725,6.21,32499.75,0,0,0,0,0,-7.41505088196813,3.61656196100989,23.25,18,10
2022-10-18 23:30:00,1,0,4,6,"10R|10L",62.6,62.6,100,70,8.5,30.165,6.21,54999.5,0,0,0,0,0,-7.63974939354292,3.72615474770716,23.5,18,10
2022-10-18 23:45:00,2,2,5,7,"10R|10L",62.6,62.6,100,70,8.75,30.1575,6.21,77499.25,0,0,0,0,0,-7.86444790511771,3.83574753440443,23.75,18,10
2022-10-19 00:00:00,1,4,0,1,"10R|10L",62.6,62.6,100,70,9,30.15,6.21,99999,0,0,0,0,0,-8.0891464166925,3.9453403211017,0,19,10
2022-10-19 00:15:00,2,3,0,1,"10R|10L",62.6,62.6,100,72.5,8.75,30.1425,6.21,99999,0,0,0,0,0,-8.02427565086984,3.4890543530959,0.25,19,10
2022-10-19 00:30:00,3,3,0,1,"10L|10L",62.6,62.6,100,75,8.5,30.135,6.21,99999,0,0,0,0,0,-7.93543362522621,3.04612757113505,0.5,19,10
2022-10-19 00:45:00,4,3,0,0,"10L|10L",62.6,62.6,100,77.5,8.25,30.1275,6.21,99999,0,0,0,0,0,-7.82367015545114,2.61776341534201,0.75,19,10
2022-10-19 01:00:00,1,3,1,0,"10L|10L",62.6,62.6,100,80,8,30.12,6.21,99999,0,0,0,0,0,-7.69009356750655,2.20509884653599,1,19,10
2022-10-19 01:15:00,5,1,1,1,"10L|10L",62.6,62.6,100,82.5,7.5,30.12,6.21,99999,0,0,0,0,0,-7.29277440298257,1.75084022891929,1.25,19,10
2022-10-19 01:30:00,3,4,2,0,"10L|10L",62.6,62.6,100,85,7,30.12,6.21,99999,0,0,0,0,0,-6.87139028413365,1.33566296763581,1.5,19,10
2022-10-19 01:45:00,2,3,1,4,"10L|10L",62.6,62.6,100,87.5,6.5,30.12,6.21,99999,0,0,0,0,0,-6.42860311185246,0.960761172342469,1.75,19,10
2022-10-19 02:00:00,3,1,2,1,"10L|10L",62.6,62.6,100,90,6,30.12,6.21,99999,0,0,0,0,0,-5.96713137220964,0.627170779605921,2,19,10
2022-10-19 02:15:00,2,1,0,1,"10L|10L",62.6,62.6,100,85,6.75,30.1125,5.745,75124.25,0,0,0,0,0,-6.62598348827173,1.28796071879168,2.25,19,10
2022-10-19 02:30:00,1,1,2,0,"10L|10L",62.6,62.6,100,80,7.5,30.105,5.28,50249.5,0,0,0,0,0,-7.20946271953739,2.06728016862749,2.5,19,10
2022-10-19 02:45:00,0,1,0,0,"10L|10L",62.6,62.6,100,75,8.25,30.0975,4.815,25374.75,0,0,0,0,0,-7.70203851860191,2.95653558374873,2.75,19,10
2022-10-19 03:00:00,2,2,3,2,"10L|10L",62.6,62.6,100,70,9,30.09,4.35,500,0,1,0,0,1,-8.0891464166925,3.9453403211017,3,19,10
2022-10-19 03:15:00,2,3,3,2,"10L|10L",62.6,62.6,100,70,9.5,30.09,4.815,500,0,1,0,0,1,-8.53854343984209,4.16452589449624,3.25,19,10
2022-10-19 03:30:00,0,0,1,4,"10L|10L",62.6,62.6,100,70,10,30.09,5.28,500,0,1,0,0,1,-8.98794046299167,4.38371146789077,3.5,19,10
2022-10-19 03:45:00,3,0,2,1,"10L|10L",62.6,62.6,100,70,10.5,30.09,5.745,500,0,1,0,0,1,-9.43733748614125,4.60289704128531,3.75,19,10
2022-10-19 04:00:00,0,5,5,3,"10L|10L",62.6,62.6,100,70,11,30.09,6.21,500,0,1,0,0,0,-9.88673450929084,4.82208261467985,4,19,10
2022-10-19 04:15:00,2,1,0,6,"10L|10L",62.6,62.6,100,67.5,10.5,30.09,5.9,525,0,1,0,0,0,-9.22757968295064,5.01016698272589,4.25,19,10
2022-10-19 04:30:00,2,2,0,0,"10L|10L",62.6,62.6,100,65,10,30.09,5.59,550,0,1,0,0,0,-8.57167300702112,5.15038074910054,4.5,19,10
2022-10-19 04:45:00,2,2,1,0,"10L|10L",62.6,62.6,100,62.5,9.5,30.09,5.28,575,0,1,0,0,0,-7.9219153096381,5.24340136046455,4.75,19,10
2022-10-19 05:00:00,7,6,2,2,"10R|10L",62.6,62.6,100,60,9,30.09,4.97,600,0,1,0,0,0,-7.28115294937453,5.29006727063226,5,19,10
2022-10-19 05:15:00,4,5,2,0,"10R|10L",62.6,62.6,100,60,8.5,30.09,4.815,2950,0,1,0,0,0,-6.87664445218705,4.99617464448602,5.25,19,10
2022-10-19 05:30:00,5,4,3,2,"10R|10L",62.6,62.6,100,60,8,30.09,4.66,5300,0,1,0,0,0,-6.47213595499958,4.70228201833979,5.5,19,10
2022-10-19 05:45:00,3,7,1,4,"10R|10L",62.6,62.6,100,60,7.5,30.09,4.505,7650,0,1,0,0,0,-6.06762745781211,4.40838939219355,5.75,19,10
2022-10-19 06:00:00,5,5,6,3,"10R|10L",62.6,62.6,100,60,7,30.09,4.35,10000,0,0,0,0,1,-5.66311896062463,4.11449676604731,6,19,10
2022-10-19 06:15:00,7,6,4,4,"10R|10L",63.05,62.6,98.47,67.5,6.5,30.0975,4.505,10000,0,0,0,0,1,-5.71231123230277,3.10153194168745,6.25,19,10
2022-10-19 06:30:00,4,5,3,3,"10R|10L",63.5,62.6,96.94,75,6,30.105,4.66,10000,0,0,0,0,1,-5.60148255898321,2.1502076972718,6.5,19,10
2022-10-19 06:45:00,5,3,2,4,"10R|10L",63.95,62.6,95.41,82.5,5.5,30.1125,4.815,10000,0,0,0,0,1,-5.34803456218722,1.28394950120748,6.75,19,10
2022-10-19 07:00:00,3,5,4,2,"10R|10L",64.4,62.6,93.88,90,5,30.12,4.97,10000,0,0,0,0,0,-4.97260947684137,0.522642316338267,7,19,10
2022-10-19 07:15:00,3,4,7,4,"10R|10L",64.4,63.05,95.41,80,5.25,30.135,5.125,9500,0,0,0,0,0,-5.04662390367617,1.44709611803925,7.25,19,10
2022-10-19 07:30:00,5,7,7,5,"10R|10L",64.4,63.5,96.94,70,5.5,30.15,5.28,9000,0,0,0,0,0,-4.94336725464542,2.41104130733993,7.5,19,10
2022-10-19 07:45:00,5,4,5,7,"10R|10L",64.4,63.95,98.47,60,5.75,30.165,5.435,8500,0,0,0,0,0,-4.65184771765595,3.37976520068172,7.75,19,10
2022-10-19 08:00:00,5,5,8,8,"10R|10L",64.4,64.4,100,50,6,30.18,5.59,8000,0,0,0,0,0,-4.16795022275398,4.31603880203191,8,19,10
2022-10-19 08:15:00,6,6,5,7,"10R|10L",64.85,64.4,98.48,50,5.5,30.1725,5.59,8000,0,0,0,0,0,-3.82062103752449,3.95636890186258,8.25,19,10
2022-10-19 08:30:00,6,7,6,7,"10R|10L",65.3,64.4,96.96,50,5,30.165,5.59,8000,0,0,0,0,0,-3.47329185229499,3.59669900169326,8.5,19,10
2022-10-19 08:45:00,8,5,1,5,"10R|10L",65.75,64.4,95.44,50,4.5,30.1575,5.59,8000,0,0,0,0,0,-3.12596266706549,3.23702910152393,8.75,19,10
2022-10-19 09:00:00,1,3,0,4,"10R|10L",66.2,64.4,93.92,50,4,30.15,5.59,8000,0,0,0,0,0,-2.77863348183599,2.8773592013546,9,19,10
2022-10-19 09:15:00,4,0,6,2,"10R|10L",66.2,64.4,93.92,125,3.5,30.1575,5.745,8000,0,0,0,0,0,-3.06116897498788,-1.69683367086218,9.25,19,10
2022-10-19 09:30:00,2,3,11,4,"10R|10L",66.2,64.4,93.92,200,3,30.165,5.9,8000,0,0,0,0,0,0.725765686799003,-2.91088717882799,9.5,19,10
2022-10-19 09:45:00,2,3,7,7,"10R|10L",66.2,64.4,93.92,275,2.5,30.1725,6.055,8000,0,0,0,0,0,2.49961923789098,-0.0436310160932086,9.75,19,10
2022-10-19 10:00:00,2,1,4,7,"10R|10L",66.2,64.4,93.92,350,2,30.18,6.21,8000,0,0,0,0,0,0.551274711633998,1.92252339187664,10,19,10
2022-10-19 10:15:00,1,2,6,7,"10R|10L",66.65,64.4,92.505,305,2,30.18,6.21,6500,0,0,0,0,0,1.74923941427879,0.969619240492674,10.25,19,10
2022-10-19 10:30:00,1,5,4,6,"10R|10L",67.1,64.4,91.09,260,2,30.18,6.21,5000,0,0,0,0,0,1.92252339187664,-0.551274711633999,10.5,19,10
2022-10-19 10:45:00,5,3,3,6,"10R|10L",67.55,64.4,89.675,215,2,30.18,6.21,3500,0,0,0,0,0,0.969619240492674,-1.74923941427879,10.75,19,10
2022-10-19 11:00:00,1,4,2,3,"10R|10L",68,64.4,88.26,170,2,30.18,6.21,2000,0,0,0,0,0,-0.551274711633998,-1.92252339187664,11,19,10
2022-10-19 11:15:00,5,4,1,1,"10R|10L",68.45,64.4,86.94,217.5,3.25,30.1725,6.21,3500,0,0,0,0,0,1.69812033532683,-2.7710805341508,11.25,19,10
2022-10-19 11:30:00,4,3,1,2,"10R|10L",68.9,64.4,85.62,265,4.5,30.165,6.21,5000,0,0,0,0,0,4.41732232551449,-0.858640479194452,11.5,19,10
2022-10-19 11:45:00,5,5,1,2,"10R|10L",69.35,64.4,84.3,312.5,5.75,30.1575,6.21,6500,0,0,0,0,0,4.622176948549,3.42023102382021,11.75,19,10
2022-10-19 12:00:00,3,3,4,3,"10R|10L",69.8,64.4,82.98,360,7,30.15,6.21,8000,0,0,0,0,0,0.731699242873574,6.96165326757791,12,19,10
2022-10-19 12:15:00,5,4,8,5,"10R|10L",69.8,64.4,82.98,290,6.5,30.1425,6.21,8000,0,0,0,0,0,6.30692222079398,1.57249232139784,12.25,19,10
2022-10-19 12:30:00,2,1,3,5,"10R|10L",69.8,64.4,82.98,220,6,30.135,6.21,8000,0,0,0,0,0,3.35515742082448,-4.97422543533025,12.5,19,10
2022-10-19 12:45:00,2,4,2,5,"10R|10L",69.8,64.4,82.98,150,5.5,30.1275,6.21,8000,0,0,0,0,0,-3.2328188876086,-4.44959346906221,12.75,19,10
2022-10-19 13:00:00,2,7,7,4,"10R|10L",69.8,64.4,82.98,80,5,30.12,6.21,8000,0,0,0,0,0,-4.80630847969159,1.378186779085,13,19,10
2022-10-19 13:15:00,7,7,1,5,"10R|10L",70.7,63.95,79.47,75,5.25,30.1125,6.21,30999.75,0,0,0,0,0,-4.90129723911031,1.88143173511283,13.25,19,10
2022-10-19 13:30:00,8,4,3,4,"10R|10L",71.6,63.5,75.96,70,5.5,30.105,6.21,53999.5,0,0,0,0,0,-4.94336725464542,2.41104130733993,13.5,19,10
2022-10-19 13:45:00,8,6,4,2,"10R|10L",72.5,63.05,72.45,65,5.75,30.0975,6.21,76999.25,0,0,0,0,0,-4.92871197903715,2.96146893073281,13.75,19,10
2022-10-19 14:00:00,5,8,2,2,"10R|10L",73.4,62.6,68.94,60,6,30.09,6.21,99999,0,0,0,0,0,-4.85410196624968,3.52671151375484,14,19,10
2022-10-19 14:15:00,7,2,3,2,"10R|10L",74.3,61.7,65.155,47.5,6.25,30.0825,6.21,77499.25,0,0,0,0,0,-4.14137530134836,4.68097325493126,14.25,19,10
2022-10-19 14:30:00,3,4,6,2,"10R|10L",75.2,60.8,61.37,35,6.5,30.075,6.21,54999.5,0,0,0,0,0,-3.15126253160119,5.68502809640607,14.5,19,10
2022-10-19 14:45:00,1,6,5,7,"10R|10L",76.1,59.9,57.585,22.5,6.75,30.0675,6.21,32499.75,0,0,0,0,0,-1.91710357675148,6.4720332103603,14.75,19,10
2022-10-19 15:00:00,6,4,9,6,"10R|10L",77,59,53.8,10,7,30.06,6.21,10000,0,0,0,0,0,-0.488295316208878,6.98294835181877,15,19,10
2022-10-19 15:15:00,5,3,6,5,"10R|10L",77,59.45,54.69,17.5,6.75,30.0525,6.21,32499.75,0,0,0,0,0,-1.34573355731608,6.6144917561906,15.25,19,10
2022-10-19 15:30:00,2,3,6,8,"10R|10L",77,59.9,55.58,25,6.5,30.045,6.21,54999.5,0,0,0,0,0,-2.11619300397152,6.14587074139556,15.5,19,10
2022-10-19 15:45:00,1,2,6,6,"10R|10L",77,60.35,56.47,32.5,6.25,30.0375,6.21,77499.25,0,0,0,0,0,-2.7887363319363,5.59333976001266,15.75,19,10
2022-10-19 16:00:00,6,5,4,7,"10R|10L",77,60.8,57.36,40,6,30.03,6.21,99999,0,0,0,0,0,-3.35515742082448,4.97422543533025,16,19,10
2022-10-19 16:15:00,4,6,2,3,"10R|10L",77,59.9,55.6275,110,6.75,30.03,6.21,99999,0,0,0,0,0,-6.54949615236298,-1.63297279529776,16.25,19,10
2022-10-19 16:30:00,4,4,1,4,"10R|10L",77,59,53.895,180,7.5,30.03,6.21,99999,0,0,0,0,0,-0.783963474507401,-7.45891421526205,16.5,19,10
2022-10-19 16:45:00,4,5,3,4,"10R|10L",77,58.1,52.1625,250,8.25,30.03,6.21,99999,0,0,0,0,0,7.41505088196813,-3.61656196100989,16.75,19,10
2022-10-19 17:00:00,4,2,4,5,"10R|10L",77,57.2,50.43,320,9,30.03,6.21,99999,0,0,0,0,0,6.47405820304786,6.25192533413098,17,19,10
2022-10-19 17:15:00,4,5,5,2,"10R|10L",76.55,57.65,52.1025,245,8.5,30.03,6.21,99999,0,0,0,0,0,7.28592205596795,-4.37782363673546,17.25,19,10
2022-10-19 17:30:00,3,5,4,4,"10R|10L",76.1,58.1,53.775,170,8,30.03,6.21,99999,0,0,0,0,0,-2.20509884653599,-7.69009356750655,17.5,19,10
2022-10-19 17:45:00,4,5,5,5,"10R|10L",75.65,58.55,55.4475,95,7.5,30.03,6.21,99999,0,0,0,0,0,-7.49885771367293,0.130893048279626,17.75,19,10
2022-10-19 18:00:00,2,1,2,5,"10R|10L",75.2,59,57.12,20,7,30.03,6.21,99999,0,0,0,0,0,-1.69345326919768,6.79207008393197,18,19,10
